ensembl_transcript_id	ensembl_gene_id
FBtr0070159	FBgn0026879
FBtr0084302	FBgn0039004
FBtr0080705	FBgn0001978
FBtr0332473	FBgn0001978
FBtr0080706	FBgn0001978
FBtr0332474	FBgn0001978
FBtr0071728	FBgn0041239
FBtr0337068	FBgn0265157
FBtr0343890	FBgn0266227
FBtr0086080	FBgn0033010
FBtr0086079	FBgn0033010
FBtr0086081	FBgn0033010
FBtr0304128	FBgn0265295
FBtr0084445	FBgn0039107
FBtr0301022	FBgn0051106
FBtr0089695	FBgn0038440
FBtr0073292	FBgn0035539
FBtr0073291	FBgn0035539
FBtr0345272	FBgn0039027
FBtr0339137	FBgn0039027
FBtr0084313	FBgn0039027
FBtr0074661	FBgn0030956
FBtr0078241	FBgn0259676
FBtr0086420	FBgn0053428
FBtr0342954	FBgn0034642
FBtr0071659	FBgn0034642
FBtr0086673	FBgn0063495
FBtr0078437	FBgn0000560
FBtr0332810	FBgn0000560
FBtr0078438	FBgn0000560
FBtr0344345	FBgn0266403
FBtr0339318	FBgn0005659
FBtr0085224	FBgn0005659
FBtr0087353	FBgn0034032
FBtr0344460	FBgn0050461
FBtr0344458	FBgn0050461
FBtr0344459	FBgn0050461
FBtr0307594	FBgn0263217
FBtr0309815	FBgn0031859
FBtr0079377	FBgn0031859
FBtr0309814	FBgn0031859
FBtr0345445	FBgn0031859
FBtr0088541	FBgn0033429
FBtr0113060	FBgn0033429
FBtr0072014	FBgn0034858
FBtr0072013	FBgn0034858
FBtr0072015	FBgn0034858
FBtr0302315	FBgn0034858
FBtr0085759	FBgn0039835
FBtr0331776	FBgn0037177
FBtr0078542	FBgn0037177
FBtr0076032	FBgn0036213
FBtr0345073	FBgn0036213
FBtr0306043	FBgn0050447
FBtr0300422	FBgn0050447
FBtr0086338	FBgn0050447
FBtr0083390	FBgn0051268
FBtr0307190	FBgn0051268
FBtr0307339	FBgn0051323
FBtr0084988	FBgn0051323
FBtr0071522	FBgn0261394
FBtr0088049	FBgn0050037
FBtr0075377	FBgn0036612
FBtr0110866	FBgn0036612
FBtr0087528	FBgn0000289
FBtr0346946	FBgn0000289
FBtr0087529	FBgn0000289
FBtr0339962	FBgn0000289
FBtr0087526	FBgn0000289
FBtr0339960	FBgn0000289
FBtr0290034	FBgn0000289
FBtr0290035	FBgn0000289
FBtr0112795	FBgn0000289
FBtr0087527	FBgn0000289
FBtr0339961	FBgn0000289
FBtr0091479	FBgn0261293
FBtr0305046	FBgn0262576
FBtr0084012	FBgn0010770
FBtr0089547	FBgn0022740
FBtr0079102	FBgn0031717
FBtr0307064	FBgn0031717
FBtr0331675	FBgn0031717
FBtr0307062	FBgn0031717
FBtr0307060	FBgn0031717
FBtr0079101	FBgn0031717
FBtr0307063	FBgn0031717
FBtr0307061	FBgn0031717
FBtr0343705	FBgn0266146
FBtr0086184	FBgn0050156
FBtr0336745	FBgn0050156
FBtr0339953	FBgn0033884
FBtr0087586	FBgn0033884
FBtr0070890	FBgn0029003
FBtr0330368	FBgn0013759
FBtr0112872	FBgn0013759
FBtr0084162	FBgn0013759
FBtr0301328	FBgn0013759
FBtr0084161	FBgn0013759
FBtr0301327	FBgn0013759
FBtr0112873	FBgn0013759
FBtr0333042	FBgn0003459
FBtr0075728	FBgn0003459
FBtr0333041	FBgn0003459
FBtr0343743	FBgn0266168
FBtr0345453	FBgn0266797
FBtr0345397	FBgn0266772
FBtr0340668	FBgn0265725
FBtr0073741	FBgn0025463
FBtr0310626	FBgn0036044
FBtr0344234	FBgn0036044
FBtr0310629	FBgn0036044
FBtr0310627	FBgn0036044
FBtr0087912	FBgn0033721
FBtr0073635	FBgn0030375
FBtr0334915	FBgn0038886
FBtr0342623	FBgn0265830
FBtr0070759	FBgn0029747
FBtr0273251	FBgn0031469
FBtr0085210	FBgn0039525
FBtr0072109	FBgn0260455
FBtr0087192	FBgn0034092
FBtr0346031	FBgn0267046
FBtr0345560	FBgn0266834
FBtr0335213	FBgn0011290
FBtr0082442	FBgn0011290
FBtr0082440	FBgn0011290
FBtr0290205	FBgn0011290
FBtr0084108	FBgn0038869
FBtr0305969	FBgn0051146
FBtr0081541	FBgn0051146
FBtr0075081	FBgn0036816
FBtr0075082	FBgn0036816
FBtr0075083	FBgn0036816
FBtr0301857	FBgn0036816
FBtr0080911	FBgn0040260
FBtr0344850	FBgn0040260
FBtr0080912	FBgn0040260
FBtr0321318	FBgn0036354
FBtr0075863	FBgn0036354
FBtr0083222	FBgn0038394
FBtr0344377	FBgn0041188
FBtr0083100	FBgn0041188
FBtr0083101	FBgn0041188
FBtr0083099	FBgn0041188
FBtr0084150	FBgn0038919
FBtr0071150	FBgn0029963
FBtr0084675	FBgn0039209
FBtr0110796	FBgn0039209
FBtr0084674	FBgn0039209
FBtr0110795	FBgn0039209
FBtr0345204	FBgn0039209
FBtr0084672	FBgn0039209
FBtr0084673	FBgn0039209
FBtr0110771	FBgn0052203
FBtr0343614	FBgn0032354
FBtr0080202	FBgn0032354
FBtr0078647	FBgn0028436
FBtr0087368	FBgn0034002
FBtr0339993	FBgn0034002
FBtr0339995	FBgn0034002
FBtr0087367	FBgn0034002
FBtr0339994	FBgn0034002
FBtr0343196	FBgn0034839
FBtr0088315	FBgn0033521
FBtr0114563	FBgn0035077
FBtr0309520	FBgn0263499
FBtr0309519	FBgn0263499
FBtr0309521	FBgn0263499
FBtr0333010	FBgn0032900
FBtr0307163	FBgn0032900
FBtr0081430	FBgn0032900
FBtr0347248	FBgn0267709
FBtr0347249	FBgn0267709
FBtr0339418	FBgn0033474
FBtr0300719	FBgn0033474
FBtr0330325	FBgn0033474
FBtr0088435	FBgn0033474
FBtr0339420	FBgn0033474
FBtr0088436	FBgn0033474
FBtr0339419	FBgn0033474
FBtr0079874	FBgn0010520
FBtr0087128	FBgn0050239
FBtr0113347	FBgn0043005
FBtr0346311	FBgn0267181
FBtr0346309	FBgn0267181
FBtr0346310	FBgn0267181
FBtr0080539	FBgn0027844
FBtr0300322	FBgn0259974
FBtr0307347	FBgn0034364
FBtr0307349	FBgn0034364
FBtr0307348	FBgn0034364
FBtr0086713	FBgn0034364
FBtr0085483	FBgn0039698
FBtr0081700	FBgn0037461
FBtr0337023	FBgn0037461
FBtr0079346	FBgn0004838
FBtr0307030	FBgn0004838
FBtr0307032	FBgn0004838
FBtr0079347	FBgn0004838
FBtr0307031	FBgn0004838
FBtr0079348	FBgn0004838
FBtr0301404	FBgn0004838
FBtr0301403	FBgn0004838
FBtr0335137	FBgn0031070
FBtr0074809	FBgn0031070
FBtr0346378	FBgn0031070
FBtr0079847	FBgn0011207
FBtr0346374	FBgn0267216
FBtr0087184	FBgn0001308
FBtr0343483	FBgn0035023
FBtr0300186	FBgn0035023
FBtr0290218	FBgn0035023
FBtr0300187	FBgn0035023
FBtr0290219	FBgn0035023
FBtr0087418	FBgn0033993
FBtr0343736	FBgn0266158
FBtr0086510	FBgn0004003
FBtr0340470	FBgn0004003
FBtr0309221	FBgn0030174
FBtr0309220	FBgn0030174
FBtr0071423	FBgn0030174
FBtr0309219	FBgn0030174
FBtr0071421	FBgn0030174
FBtr0071422	FBgn0030174
FBtr0345762	FBgn0266894
FBtr0088192	FBgn0033592
FBtr0333856	FBgn0036030
FBtr0076416	FBgn0036030
FBtr0345034	FBgn0036030
FBtr0310662	FBgn0036030
FBtr0333857	FBgn0036030
FBtr0310663	FBgn0036030
FBtr0076415	FBgn0036030
FBtr0345033	FBgn0036030
FBtr0345032	FBgn0036030
FBtr0334920	FBgn0039145
FBtr0343101	FBgn0039145
FBtr0081827	FBgn0014861
FBtr0074940	FBgn0036888
FBtr0346027	FBgn0267050
FBtr0081816	FBgn0037544
FBtr0072484	FBgn0035109
FBtr0087632	FBgn0033871
FBtr0085164	FBgn0015737
FBtr0346869	FBgn0267509
FBtr0082226	FBgn0040078
FBtr0304817	FBgn0262479
FBtr0091668	FBgn0053688
FBtr0081195	FBgn0015380
FBtr0330209	FBgn0015380
FBtr0083734	FBgn0038685
FBtr0332519	FBgn0264438
FBtr0081617	FBgn0014863
FBtr0346967	FBgn0014863
FBtr0081616	FBgn0014863
FBtr0075681	FBgn0011928
FBtr0334922	FBgn0038721
FBtr0334921	FBgn0038721
FBtr0083805	FBgn0038721
FBtr0302492	FBgn0038721
FBtr0083806	FBgn0038721
FBtr0083180	FBgn0038366
FBtr0339695	FBgn0029999
FBtr0071151	FBgn0029999
FBtr0077330	FBgn0031106
FBtr0072888	FBgn0035332
FBtr0083550	FBgn0010389
FBtr0083548	FBgn0010389
FBtr0083549	FBgn0010389
FBtr0331935	FBgn0033571
FBtr0088237	FBgn0033571
FBtr0081122	FBgn0040992
FBtr0343834	FBgn0040992
FBtr0345442	FBgn0040992
FBtr0334049	FBgn0264716
FBtr0074479	FBgn0030859
FBtr0300409	FBgn0034742
FBtr0308603	FBgn0034742
FBtr0347323	FBgn0267759
FBtr0082433	FBgn0037944
FBtr0307892	FBgn0037944
FBtr0330169	FBgn0037944
FBtr0082432	FBgn0037944
FBtr0346612	FBgn0000241
FBtr0072117	FBgn0000241
FBtr0273323	FBgn0039187
FBtr0273324	FBgn0039187
FBtr0330373	FBgn0039187
FBtr0345970	FBgn0267015
FBtr0303254	FBgn0261089
FBtr0340251	FBgn0261089
FBtr0080987	FBgn0261089
FBtr0303255	FBgn0261089
FBtr0346902	FBgn0267522
FBtr0086387	FBgn0053395
FBtr0333962	FBgn0264707
FBtr0333959	FBgn0264707
FBtr0333960	FBgn0264707
FBtr0333952	FBgn0264707
FBtr0333958	FBgn0264707
FBtr0333953	FBgn0264707
FBtr0333954	FBgn0264707
FBtr0333961	FBgn0264707
FBtr0333955	FBgn0264707
FBtr0333957	FBgn0264707
FBtr0333956	FBgn0264707
FBtr0346049	FBgn0267064
FBtr0334330	FBgn0264790
FBtr0079228	FBgn0031762
FBtr0079229	FBgn0031762
FBtr0332602	FBgn0031762
FBtr0300833	FBgn0028476
FBtr0333818	FBgn0028476
FBtr0300832	FBgn0028476
FBtr0076405	FBgn0019644
FBtr0070254	FBgn0029580
FBtr0331359	FBgn0039360
FBtr0084931	FBgn0039360
FBtr0084930	FBgn0039360
FBtr0084929	FBgn0039360
FBtr0345411	FBgn0266785
FBtr0071293	FBgn0030088
FBtr0112748	FBgn0085473
FBtr0346725	FBgn0267400
FBtr0344013	FBgn0038400
FBtr0347199	FBgn0038400
FBtr0083281	FBgn0038400
FBtr0078057	FBgn0031254
FBtr0078133	FBgn0017457
FBtr0333408	FBgn0017457
FBtr0076440	FBgn0052040
FBtr0300144	FBgn0259847
FBtr0072246	FBgn0034973
FBtr0075825	FBgn0036366
FBtr0087250	FBgn0034082
FBtr0077098	FBgn0035631
FBtr0346564	FBgn0267309
FBtr0330018	FBgn0263982
FBtr0091910	FBgn0053906
FBtr0310450	FBgn0033313
FBtr0290112	FBgn0033313
FBtr0301363	FBgn0033313
FBtr0310449	FBgn0033313
FBtr0305081	FBgn0033313
FBtr0305082	FBgn0033313
FBtr0305080	FBgn0033313
FBtr0310448	FBgn0033313
FBtr0346469	FBgn0267256
FBtr0071980	FBgn0034819
FBtr0303781	FBgn0036923
FBtr0303379	FBgn0036585
FBtr0073582	FBgn0003865
FBtr0088251	FBgn0033550
FBtr0309774	FBgn0263475
FBtr0085894	FBgn0051613
FBtr0347044	FBgn0267599
FBtr0346932	FBgn0267547
FBtr0113563	FBgn0082998
FBtr0273372	FBgn0029964
FBtr0347162	FBgn0267673
FBtr0078183	FBgn0001259
FBtr0343005	FBgn0265983
FBtr0346273	FBgn0030242
FBtr0073409	FBgn0030242
FBtr0087941	FBgn0033751
FBtr0309508	FBgn0263495
FBtr0309509	FBgn0263495
FBtr0089104	FBgn0028996
FBtr0310610	FBgn0028996
FBtr0079820	FBgn0051885
FBtr0085152	FBgn0039473
FBtr0088832	FBgn0003317
FBtr0308825	FBgn0003317
FBtr0088833	FBgn0003317
FBtr0072061	FBgn0034877
FBtr0343265	FBgn0034877
FBtr0089578	FBgn0036790
FBtr0081590	FBgn0037500
FBtr0331688	FBgn0038448
FBtr0331687	FBgn0038448
FBtr0301439	FBgn0031275
FBtr0343787	FBgn0031275
FBtr0078001	FBgn0031275
FBtr0308257	FBgn0031275
FBtr0343785	FBgn0031275
FBtr0346526	FBgn0031275
FBtr0343786	FBgn0031275
FBtr0306315	FBgn0262901
FBtr0306314	FBgn0262901
FBtr0332796	FBgn0264484
FBtr0332795	FBgn0264484
FBtr0088686	FBgn0033337
FBtr0330246	FBgn0033337
FBtr0344617	FBgn0265060
FBtr0070841	FBgn0261383
FBtr0332401	FBgn0261383
FBtr0070842	FBgn0261383
FBtr0332400	FBgn0261383
FBtr0332399	FBgn0261383
FBtr0332815	FBgn0036496
FBtr0075617	FBgn0036496
FBtr0089309	FBgn0000721
FBtr0089308	FBgn0000721
FBtr0301399	FBgn0000721
FBtr0089307	FBgn0000721
FBtr0100363	FBgn0000721
FBtr0089304	FBgn0000721
FBtr0089312	FBgn0000721
FBtr0089306	FBgn0000721
FBtr0089310	FBgn0000721
FBtr0332407	FBgn0031529
FBtr0077594	FBgn0031529
FBtr0081984	FBgn0037669
FBtr0078060	FBgn0031256
FBtr0086979	FBgn0034191
FBtr0308936	FBgn0054047
FBtr0080245	FBgn0032366
FBtr0081945	FBgn0037623
FBtr0081944	FBgn0037623
FBtr0081946	FBgn0037623
FBtr0339289	FBgn0033362
FBtr0301192	FBgn0033362
FBtr0301193	FBgn0033362
FBtr0301191	FBgn0033362
FBtr0072085	FBgn0013548
FBtr0344327	FBgn0051224
FBtr0083691	FBgn0051224
FBtr0344326	FBgn0051224
FBtr0347086	FBgn0267632
FBtr0340412	FBgn0052647
FBtr0073703	FBgn0052647
FBtr0073702	FBgn0052647
FBtr0346126	FBgn0052647
FBtr0084049	FBgn0038868
FBtr0073203	FBgn0035490
FBtr0301190	FBgn0038938
FBtr0084201	FBgn0038938
FBtr0321268	FBgn0038938
FBtr0344797	FBgn0038938
FBtr0301071	FBgn0036274
FBtr0074607	FBgn0030951
FBtr0345696	FBgn0040812
FBtr0075802	FBgn0040812
FBtr0079696	FBgn0032053
FBtr0342696	FBgn0265860
FBtr0084048	FBgn0038845
FBtr0075290	FBgn0011293
FBtr0089279	FBgn0051481
FBtr0089278	FBgn0051481
FBtr0089276	FBgn0051481
FBtr0089277	FBgn0051481
FBtr0080255	FBgn0032373
FBtr0335471	FBgn0032373
FBtr0340332	FBgn0034321
FBtr0086756	FBgn0034321
FBtr0086757	FBgn0034321
FBtr0301546	FBgn0034321
FBtr0346214	FBgn0267118
FBtr0087169	FBgn0034120
FBtr0088599	FBgn0026326
FBtr0113540	FBgn0083026
FBtr0309116	FBgn0036858
FBtr0346614	FBgn0035107
FBtr0072481	FBgn0035107
FBtr0072480	FBgn0035107
FBtr0072148	FBgn0029105
FBtr0330254	FBgn0029105
FBtr0081072	FBgn0032690
FBtr0084287	FBgn0053093
FBtr0082637	FBgn0013278
FBtr0082919	FBgn0011971
FBtr0306105	FBgn0265266
FBtr0304041	FBgn0033480
FBtr0088403	FBgn0033480
FBtr0082588	FBgn0038045
FBtr0085453	FBgn0013972
FBtr0078316	FBgn0053054
FBtr0078317	FBgn0053054
FBtr0330105	FBgn0261793
FBtr0330106	FBgn0261793
FBtr0333750	FBgn0261793
FBtr0333811	FBgn0261793
FBtr0300577	FBgn0261793
FBtr0112927	FBgn0261793
FBtr0091640	FBgn0086658
FBtr0080113	FBgn0032295
FBtr0087953	FBgn0033736
FBtr0086625	FBgn0010053
FBtr0332305	FBgn0029658
FBtr0070532	FBgn0029658
FBtr0335284	FBgn0034554
FBtr0304157	FBgn0039151
FBtr0084585	FBgn0039151
FBtr0091813	FBgn0053809
FBtr0080111	FBgn0032291
FBtr0084921	FBgn0039369
FBtr0345167	FBgn0261846
FBtr0332227	FBgn0264373
FBtr0084450	FBgn0263782
FBtr0343844	FBgn0053126
FBtr0329947	FBgn0053126
FBtr0077942	FBgn0053126
FBtr0080200	FBgn0032348
FBtr0089748	FBgn0037455
FBtr0080675	FBgn0028887
FBtr0077693	FBgn0031435
FBtr0073812	FBgn0030511
FBtr0089389	FBgn0020912
FBtr0330094	FBgn0020912
FBtr0089391	FBgn0020912
FBtr0332869	FBgn0036799
FBtr0344520	FBgn0036799
FBtr0100555	FBgn0036799
FBtr0074978	FBgn0036877
FBtr0332932	FBgn0264502
FBtr0332933	FBgn0264502
FBtr0344828	FBgn0264502
FBtr0334883	FBgn0040388
FBtr0303886	FBgn0040388
FBtr0303887	FBgn0040388
FBtr0070457	FBgn0040388
FBtr0070458	FBgn0040388
FBtr0335275	FBgn0264959
FBtr0335276	FBgn0264959
FBtr0301627	FBgn0083228
FBtr0301628	FBgn0083228
FBtr0074546	FBgn0083228
FBtr0333321	FBgn0083228
FBtr0086092	FBgn0033021
FBtr0086091	FBgn0033021
FBtr0345750	FBgn0031747
FBtr0079154	FBgn0031747
FBtr0078417	FBgn0037063
FBtr0305708	FBgn0037063
FBtr0306319	FBgn0262903
FBtr0306320	FBgn0262903
FBtr0344930	FBgn0266636
FBtr0080044	FBgn0032248
FBtr0077563	FBgn0051954
FBtr0345704	FBgn0260971
FBtr0345703	FBgn0260971
FBtr0301749	FBgn0260971
FBtr0078875	FBgn0037282
FBtr0334901	FBgn0037282
FBtr0334900	FBgn0037282
FBtr0337088	FBgn0038097
FBtr0082731	FBgn0038097
FBtr0081178	FBgn0032744
FBtr0340714	FBgn0265752
FBtr0076286	FBgn0045770
FBtr0334099	FBgn0045770
FBtr0334098	FBgn0045770
FBtr0080672	FBgn0028868
FBtr0084650	FBgn0004188
FBtr0303851	FBgn0262021
FBtr0072168	FBgn0034964
FBtr0345294	FBgn0003514
FBtr0339504	FBgn0003514
FBtr0339503	FBgn0003514
FBtr0070877	FBgn0003514
FBtr0339502	FBgn0003514
FBtr0273430	FBgn0013576
FBtr0078814	FBgn0013576
FBtr0100197	FBgn0013576
FBtr0078813	FBgn0013576
FBtr0078815	FBgn0013576
FBtr0078811	FBgn0013576
FBtr0308580	FBgn0013576
FBtr0273433	FBgn0013576
FBtr0333694	FBgn0013576
FBtr0078817	FBgn0013576
FBtr0078818	FBgn0013576
FBtr0273431	FBgn0013576
FBtr0333695	FBgn0013576
FBtr0110932	FBgn0013576
FBtr0308581	FBgn0013576
FBtr0110933	FBgn0013576
FBtr0306694	FBgn0013576
FBtr0306695	FBgn0013576
FBtr0273434	FBgn0013576
FBtr0078810	FBgn0013576
FBtr0100199	FBgn0013576
FBtr0078812	FBgn0013576
FBtr0273432	FBgn0013576
FBtr0078816	FBgn0013576
FBtr0336993	FBgn0265146
FBtr0084029	FBgn0038861
FBtr0342584	FBgn0051870
FBtr0080138	FBgn0051870
FBtr0080137	FBgn0051870
FBtr0342583	FBgn0051870
FBtr0346831	FBgn0267460
FBtr0085417	FBgn0039632
FBtr0087516	FBgn0013725
FBtr0076472	FBgn0011327
FBtr0333867	FBgn0011327
FBtr0082608	FBgn0038020
FBtr0344263	FBgn0038020
FBtr0077292	FBgn0031130
FBtr0309775	FBgn0263476
FBtr0072936	FBgn0035357
FBtr0290340	FBgn0035357
FBtr0072931	FBgn0035357
FBtr0072934	FBgn0035357
FBtr0072935	FBgn0035357
FBtr0072932	FBgn0035357
FBtr0072933	FBgn0035357
FBtr0076999	FBgn0035691
FBtr0080332	FBgn0027081
FBtr0080331	FBgn0027081
FBtr0346436	FBgn0027081
FBtr0080333	FBgn0027081
FBtr0084627	FBgn0039190
FBtr0078482	FBgn0004414
FBtr0334114	FBgn0004414
FBtr0080292	FBgn0010497
FBtr0342849	FBgn0265919
FBtr0078395	FBgn0014143
FBtr0082318	FBgn0051373
FBtr0302190	FBgn0033087
FBtr0086145	FBgn0033087
FBtr0073266	FBgn0264693
FBtr0310637	FBgn0264693
FBtr0073269	FBgn0264693
FBtr0310636	FBgn0264693
FBtr0073265	FBgn0264693
FBtr0310634	FBgn0264693
FBtr0345589	FBgn0264693
FBtr0113135	FBgn0264693
FBtr0073268	FBgn0264693
FBtr0310635	FBgn0264693
FBtr0073267	FBgn0264693
FBtr0310633	FBgn0264693
FBtr0083812	FBgn0051459
FBtr0346891	FBgn0267515
FBtr0087831	FBgn0004435
FBtr0087833	FBgn0004435
FBtr0087832	FBgn0004435
FBtr0333101	FBgn0004435
FBtr0304955	FBgn0004435
FBtr0087830	FBgn0004435
FBtr0087829	FBgn0004435
FBtr0088463	FBgn0050000
FBtr0087817	FBgn0050486
FBtr0289995	FBgn0050486
FBtr0075215	FBgn0036714
FBtr0344911	FBgn0036714
FBtr0331845	FBgn0036714
FBtr0347064	FBgn0036714
FBtr0332181	FBgn0031292
FBtr0345634	FBgn0031292
FBtr0077005	FBgn0041624
FBtr0081499	FBgn0032924
FBtr0309810	FBgn0263584
FBtr0305572	FBgn0004395
FBtr0337052	FBgn0004395
FBtr0084403	FBgn0004395
FBtr0305573	FBgn0004395
FBtr0305571	FBgn0004395
FBtr0084402	FBgn0004395
FBtr0345323	FBgn0042182
FBtr0100545	FBgn0042182
FBtr0087424	FBgn0033989
FBtr0085014	FBgn0039429
FBtr0342826	FBgn0261451
FBtr0342816	FBgn0261451
FBtr0342822	FBgn0261451
FBtr0342806	FBgn0261451
FBtr0342825	FBgn0261451
FBtr0342819	FBgn0261451
FBtr0342813	FBgn0261451
FBtr0342809	FBgn0261451
FBtr0342811	FBgn0261451
FBtr0342823	FBgn0261451
FBtr0342821	FBgn0261451
FBtr0342808	FBgn0261451
FBtr0342812	FBgn0261451
FBtr0342820	FBgn0261451
FBtr0342815	FBgn0261451
FBtr0342824	FBgn0261451
FBtr0342818	FBgn0261451
FBtr0342810	FBgn0261451
FBtr0342807	FBgn0261451
FBtr0342805	FBgn0261451
FBtr0342817	FBgn0261451
FBtr0342814	FBgn0261451
FBtr0074509	FBgn0013809
FBtr0302574	FBgn0265434
FBtr0306576	FBgn0265434
FBtr0302573	FBgn0265434
FBtr0100466	FBgn0265434
FBtr0072399	FBgn0265434
FBtr0072398	FBgn0265434
FBtr0302572	FBgn0265434
FBtr0302575	FBgn0265434
FBtr0100467	FBgn0265434
FBtr0076281	FBgn0036082
FBtr0076282	FBgn0036082
FBtr0083443	FBgn0038512
FBtr0333615	FBgn0264602
FBtr0100864	FBgn0013697
FBtr0339505	FBgn0264745
FBtr0300119	FBgn0035845
FBtr0330087	FBgn0035845
FBtr0339241	FBgn0039453
FBtr0085044	FBgn0039453
FBtr0345847	FBgn0266952
FBtr0346873	FBgn0267505
FBtr0333862	FBgn0260653
FBtr0074953	FBgn0260653
FBtr0110984	FBgn0260451
FBtr0346510	FBgn0260451
FBtr0110983	FBgn0260451
FBtr0331801	FBgn0036922
FBtr0346534	FBgn0036922
FBtr0331802	FBgn0036922
FBtr0074913	FBgn0036922
FBtr0085063	FBgn0002838
FBtr0081381	FBgn0032867
FBtr0302985	FBgn0051860
FBtr0302984	FBgn0051860
FBtr0080888	FBgn0086907
FBtr0335141	FBgn0086907
FBtr0343199	FBgn0003009
FBtr0072047	FBgn0003009
FBtr0083466	FBgn0012002
FBtr0084751	FBgn0039255
FBtr0334456	FBgn0030228
FBtr0071497	FBgn0030228
FBtr0334870	FBgn0019952
FBtr0084599	FBgn0019952
FBtr0083257	FBgn0040071
FBtr0083258	FBgn0040071
FBtr0073023	FBgn0035401
FBtr0334518	FBgn0051157
FBtr0334519	FBgn0051157
FBtr0079730	FBgn0260861
FBtr0081139	FBgn0028569
FBtr0307217	FBgn0259184
FBtr0299668	FBgn0259184
FBtr0075944	FBgn0036314
FBtr0345140	FBgn0017550
FBtr0078741	FBgn0017550
FBtr0078742	FBgn0017550
FBtr0342682	FBgn0265840
FBtr0303230	FBgn0032850
FBtr0331617	FBgn0032850
FBtr0331616	FBgn0032850
FBtr0081336	FBgn0032850
FBtr0334867	FBgn0003525
FBtr0085397	FBgn0003525
FBtr0071186	FBgn0030016
FBtr0339716	FBgn0042213
FBtr0085459	FBgn0042213
FBtr0100404	FBgn0027101
FBtr0100402	FBgn0027101
FBtr0100406	FBgn0027101
FBtr0083711	FBgn0038674
FBtr0308240	FBgn0263250
FBtr0100085	FBgn0054030
FBtr0072778	FBgn0035273
FBtr0088925	FBgn0050493
FBtr0332194	FBgn0032236
FBtr0080007	FBgn0032236
FBtr0344598	FBgn0262604
FBtr0344597	FBgn0262604
FBtr0076028	FBgn0036205
FBtr0332128	FBgn0036205
FBtr0340079	FBgn0265529
FBtr0340078	FBgn0265529
FBtr0342685	FBgn0265844
FBtr0303822	FBgn0261994
FBtr0070755	FBgn0029752
FBtr0340478	FBgn0029752
FBtr0329951	FBgn0031814
FBtr0079272	FBgn0031814
FBtr0339788	FBgn0031814
FBtr0086781	FBgn0062440
FBtr0076549	FBgn0016070
FBtr0076550	FBgn0016070
FBtr0290103	FBgn0016070
FBtr0290104	FBgn0016070
FBtr0076551	FBgn0016070
FBtr0301527	FBgn0033389
FBtr0305326	FBgn0053289
FBtr0305327	FBgn0053289
FBtr0343727	FBgn0028644
FBtr0080801	FBgn0028644
FBtr0343726	FBgn0028644
FBtr0083193	FBgn0003227
FBtr0334595	FBgn0003227
FBtr0079500	FBgn0014454
FBtr0079950	FBgn0032195
FBtr0079949	FBgn0032195
FBtr0332306	FBgn0031169
FBtr0332307	FBgn0031169
FBtr0346914	FBgn0267526
FBtr0334752	FBgn0032482
FBtr0080439	FBgn0032482
FBtr0080441	FBgn0032482
FBtr0080440	FBgn0032482
FBtr0077011	FBgn0004513
FBtr0085779	FBgn0051004
FBtr0300961	FBgn0051004
FBtr0085780	FBgn0051004
FBtr0300960	FBgn0051004
FBtr0344066	FBgn0051004
FBtr0088396	FBgn0040773
FBtr0339411	FBgn0040773
FBtr0088397	FBgn0040773
FBtr0339412	FBgn0040773
FBtr0334012	FBgn0263999
FBtr0301545	FBgn0027335
FBtr0343021	FBgn0027335
FBtr0343020	FBgn0027335
FBtr0074616	FBgn0027335
FBtr0343019	FBgn0027335
FBtr0085173	FBgn0039509
FBtr0074373	FBgn0030770
FBtr0344967	FBgn0259741
FBtr0074098	FBgn0030696
FBtr0332153	FBgn0013799
FBtr0100666	FBgn0013799
FBtr0074882	FBgn0013799
FBtr0332726	FBgn0013799
FBtr0310476	FBgn0013799
FBtr0072834	FBgn0035285
FBtr0332668	FBgn0035285
FBtr0345381	FBgn0035285
FBtr0340488	FBgn0265630
FBtr0340489	FBgn0265630
FBtr0100604	FBgn0028867
FBtr0075595	FBgn0261109
FBtr0077932	FBgn0051661
FBtr0345330	FBgn0266753
FBtr0345329	FBgn0266753
FBtr0088973	FBgn0033170
FBtr0100138	FBgn0033170
FBtr0088972	FBgn0033170
FBtr0091920	FBgn0065102
FBtr0086515	FBgn0013954
FBtr0346071	FBgn0267082
FBtr0070951	FBgn0062413
FBtr0308594	FBgn0062413
FBtr0308593	FBgn0062413
FBtr0308592	FBgn0062413
FBtr0082707	FBgn0001217
FBtr0089060	FBgn0033138
FBtr0343677	FBgn0266144
FBtr0082591	FBgn0038049
FBtr0076118	FBgn0041231
FBtr0080991	FBgn0032649
FBtr0080616	FBgn0028430
FBtr0343645	FBgn0028430
FBtr0303219	FBgn0037487
FBtr0346841	FBgn0267470
FBtr0345910	FBgn0029950
FBtr0071057	FBgn0029950
FBtr0303106	FBgn0013811
FBtr0114285	FBgn0085827
FBtr0078199	FBgn0036999
FBtr0078200	FBgn0036999
FBtr0086188	FBgn0011894
FBtr0343112	FBgn0032707
FBtr0301647	FBgn0032707
FBtr0310089	FBgn0263597
FBtr0300324	FBgn0033994
FBtr0087417	FBgn0033994
FBtr0343015	FBgn0263512
FBtr0100024	FBgn0263512
FBtr0084669	FBgn0046685
FBtr0342590	FBgn0265795
FBtr0083301	FBgn0038445
